,Active,Name,AcresBurned,Latitude,Longitude,Location,Counties,Started,Extinguished,Started Month,Burn Length,Burn Length(h)
1107,False,Airline Fire,1314.0,36.40755,-120.99322,Coalinga and Airline Highway,San Benito,2018-06-04 17:01:00+00:00,2019-01-04 10:15:00+00:00,6,213 days 17:14:00,5129.233333333334
1108,False,Moffat Fire,1265.0,36.71537,-118.08448999999999,"Highway 395 and Moffat Ranch Road, north of Lone Pine",Inyo,2018-04-19 10:28:00+00:00,2019-01-03 13:09:00+00:00,4,259 days 02:41:00,6218.683333333333
1109,False,Patterson Fire,1261.0,33.62924,-117.05991999999999,"off Rawson Road and Royal Netherlands Road, south of Winchester",Riverside,2018-05-17 14:19:00+00:00,2019-01-04 10:24:00+00:00,5,231 days 20:05:00,5564.083333333333
1112,False,Front Fire,1014.0,35.11416667,-120.09222220000001,off Highway 166 and Sierra Madre Road,Santa Barbara,2018-08-19 13:37:00+00:00,2019-01-04 09:16:00+00:00,8,137 days 19:39:00,3307.65
1114,False,Eel Fire,972.0,39.82877,-123.08488999999999,"off Indian Dick Road and Mendocino Pass Road, east of Covelo",Mendocino,2018-07-31 15:28:00+00:00,2019-01-04 09:29:00+00:00,7,156 days 18:01:00,3762.016666666667
1116,False,Dale Fire,856.0,40.33682,-121.93908,"off Hwy 36 and Manton Rd, 10 miles NE of Red Bluff ",Tehama,2018-07-09 18:30:00+00:00,2019-01-04 09:52:00+00:00,7,178 days 15:22:00,4287.366666666667
1117,False,Irish Fire,825.0,38.42623,-120.95408,"off Irish Ridge Road and Carbondale Road, southeast of Plymouth",Amador,2018-07-06 14:42:00+00:00,2019-01-04 09:54:00+00:00,7,181 days 19:12:00,4363.2
1118,False,Eighty Eight Fire,822.0,38.59694444,-121.9938889,"off County Road 88 and County Road 29, north of Winters",Yolo,2018-07-18 14:24:00+00:00,2019-01-04 09:40:00+00:00,7,169 days 19:16:00,4075.266666666667
1119,False,Sunset Fire,700.0,38.824259999999995,-121.451307,"off Sunset Blvd. West and South Brewer Rd, northwest of Roseville",Placer,2018-08-01 13:11:00+00:00,2019-01-04 09:28:00+00:00,8,155 days 20:17:00,3740.2833333333333
1122,False,Tumbleweed Fire,646.0,40.3768,-120.36403,"off Highway 395 Southeast of Litchfield, East of Susanville",Lassen,2018-06-14 17:45:00+00:00,2019-01-04 10:06:00+00:00,6,203 days 16:21:00,4888.35
1126,False,Eastern Fire,513.0,36.378333000000005,-120.90116699999999,"Coalinga Road, east of Bitterwater ",San Benito,2018-06-04 17:30:00+00:00,2019-01-04 10:14:00+00:00,6,213 days 16:44:00,5128.733333333334
1129,False,Hyatt Fire,441.0,40.316137,-120.45053,"Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville",Lassen,2018-06-27 15:09:00+00:00,2019-01-04 09:59:00+00:00,6,190 days 18:50:00,4578.833333333333
1131,False,San Ardo,375.0,35.95515,-120.86256000000002,"Sargents Canyon and Deadman Gulch, San Ardo Oil Fields",Monterey,2018-06-26 07:11:00+00:00,2019-06-21 08:51:41+00:00,6,360 days 01:40:41,8641.678055555556
1132,False,Call Fire,367.0,35.51777778,-118.6525,"off Cow Flat Road and Highway 178, west of Lake Isabella",Kern,2018-08-18 15:17:00+00:00,2019-01-04 09:16:00+00:00,8,138 days 17:59:00,3329.983333333333
1133,False,Pasqual Fire,365.0,33.078920000000004,-116.91845,"San Pasqual Valley Rd, west of Ramona",San Diego,2018-07-27 13:28:00+00:00,2019-01-04 09:32:00+00:00,7,160 days 20:04:00,3860.0666666666666
1135,False,Shippee Fire,347.0,39.59872,-121.78208000000001,"Midway Road and Esquon Road , 4 miles SE  of Durham",Butte,2018-06-26 12:56:00+00:00,2019-01-04 09:59:00+00:00,6,191 days 21:03:00,4605.05
1137,False,Bascom Fire,328.0,40.529090000000004,-122.17456999999999,"Off Bascom Rd & Hwy 44, in Millville",Shasta,2018-06-23 12:54:00+00:00,2019-01-04 10:02:00+00:00,6,194 days 21:08:00,4677.133333333333
1139,False,Shingle Fire,316.0,38.539806,-121.059979,"off South Shingle Road and Latrobe Road, west of Latrobe",El Dorado,2018-07-04 17:09:00+00:00,2019-01-04 09:56:00+00:00,7,183 days 16:47:00,4408.783333333334
1141,False,ONeals Fire,300.0,37.10181,-119.623981,"Road 210 and Road 200, Oneal",Madera,2018-06-04 17:44:00+00:00,2019-01-04 10:14:00+00:00,6,213 days 16:30:00,5128.5
1142,False,Alpha Fire,300.0,33.389425,-117.50240500000001,"Basilone Rd and San Juan Rd, Camp Pendleton Marine Corps Base",San Diego,2018-05-04 11:44:00+00:00,2019-01-04 10:26:00+00:00,5,244 days 22:42:00,5878.7
1143,False,Twisselman Fire,293.0,0.0,0.0,"Twisselman Road and Kecks Road, west of Highway 33",Kern,2018-05-16 16:30:00+00:00,2019-01-04 10:25:00+00:00,5,232 days 17:55:00,5585.916666666667
1144,False,South Fire,290.0,38.061298,-120.872244,"Near Milton Road and South Gulch Road, Rancho Calaveras",Calaveras,2018-08-06 16:26:00+00:00,2019-01-04 09:23:00+00:00,8,150 days 16:57:00,3616.95
1146,False,Skyline Fire,282.0,33.836101,-117.607577,"off Skyline Drive and Burrero Way, in an unincorporated county area west of Corona Cit",Riverside,2018-07-19 17:22:00+00:00,2019-01-04 09:39:00+00:00,7,168 days 16:17:00,4048.2833333333333
1149,False,Stoll Fire,268.0,40.18395,-122.27573999999998,"Stoll Rd & Baker Rd, west of Red Bluff",Tehama,2018-06-23 12:52:00+00:00,2019-01-04 10:02:00+00:00,6,194 days 21:10:00,4677.166666666667
1150,False,Recycle Fire,265.0,32.63046,-116.46673999999999,"Off Hwy 94 and Campo Truck Trail, Campo",San Diego,2018-06-06 09:46:00+00:00,2019-01-04 10:11:00+00:00,6,212 days 00:25:00,5088.416666666667
1153,False,Santa Cruz Fire,258.0,34.0232,-119.76576000000001,"Channel Islands National Park, Santa Cruz Island",Santa Barbara,2018-03-27 14:45:00+00:00,2019-01-03 09:44:00+00:00,3,281 days 18:59:00,6762.983333333334
1154,False,Rangeland Fire,250.0,33.076239,-116.90298500000002,off Rangeland Road and Highway 78 in Ramona,San Diego,2018-08-09 13:09:00+00:00,2019-01-04 09:21:00+00:00,8,147 days 20:12:00,3548.2
1156,False,Steamboat Fire,224.0,41.70877,-122.47293,"Shasta Valley Wildlife Area, 4 miles south east of Montague ",Siskiyou,2018-07-15 09:58:00+00:00,2019-01-04 09:44:00+00:00,7,172 days 23:46:00,4151.766666666666
1157,False,Petersburg Fire,215.0,41.085,-123.051,Petersburg and Caribou Creek Rd 3 MI SW of Cecilville,Siskiyou,2018-07-01 18:13:00+00:00,2019-01-04 09:56:00+00:00,7,186 days 15:43:00,4479.716666666666
1160,False,Ribbon Fire,205.0,33.571763,-116.50005800000001,Highway 74 and Ribbonwood Dr. near Pinyon,Riverside,2018-07-26 10:12:00+00:00,2019-01-04 09:33:00+00:00,7,161 days 23:21:00,3887.35
1163,False,Par Fire,191.0,39.491737,-121.637759,"off Par Four Way and Highway 162, west of the City of Oroville ",Butte,2018-07-04 13:30:00+00:00,2019-01-04 09:56:00+00:00,7,183 days 20:26:00,4412.433333333333
1167,False,Aliso Fire,175.0,33.551320000000004,-117.72044,"Aliso Woods Canyon Park, Community of Aliso Viejo",Orange,2018-06-02 13:07:00+00:00,2019-01-04 10:19:00+00:00,6,215 days 21:12:00,5181.2
1168,False,Ogilvy Fire,172.0,34.576944,-119.61416000000001,"Pie Canyon Rd and Mono-Alamar Rd, NE of Gibraltar Reservoir",Santa Barbara,2018-09-01 14:22:00+00:00,2019-01-04 09:12:00+00:00,9,124 days 18:50:00,2994.8333333333335
1170,False,Priest Fire,167.0,36.18401,-120.69955," Hwy 198 & Priest Valley Rd, east of San Lucas",Monterey,2018-10-13 14:43:00+00:00,2019-01-04 08:54:00+00:00,10,82 days 18:11:00,1986.1833333333334
1171,False,Roxie Fire (Formerly 1-1 Fire),167.0,40.34822,-120.82497,"Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville",Lassen,2018-07-24 16:02:00+00:00,2019-01-04 09:35:00+00:00,7,163 days 17:33:00,3929.55
1175,False,Gorge Fire,155.0,40.36888889,-122.89055559999998,"off Highway 36 west and Beegum Gorge road, Platina area",Shasta,2018-08-19 07:32:00+00:00,2019-01-04 09:16:00+00:00,8,138 days 01:44:00,3313.733333333333
1176,False,Santiago Fire,155.0,33.787838,-117.746625,off Highway 241 and Santiago Canyon Road,Orange,2018-06-11 17:04:00+00:00,2019-01-04 10:08:00+00:00,6,206 days 17:04:00,4961.066666666667
1177,False,Euclid Fire,154.0,33.925862,-117.654299,off Highway 71 south of Euclid Avenue in Chino,Riverside,2018-06-12 14:22:00+00:00,2019-01-04 10:07:00+00:00,6,205 days 19:45:00,4939.75
1178,False,Irving Fire,152.0,38.02447,-122.727,"Samuel P Taylor State Park, northwest of the Community of Lagunitas",Marin,2018-09-10 19:00:00+00:00,2019-01-04 09:05:00+00:00,9,115 days 14:05:00,2774.0833333333335
1181,False,Sliger Fire,150.0,38.94388,-120.92611000000001,"Sliger Mine Rd and Hida Way, northwest of Georgetown",El Dorado,2018-09-04 15:03:00+00:00,2019-01-04 09:09:00+00:00,9,121 days 18:06:00,2922.1
1183,False,Parrots Fire,136.0,38.08424,-120.46078,"Parrots Ferry Rd x Camp 9 Rd, South of the community of Vallecito",Calaveras,2018-08-05 04:19:00+00:00,2019-01-04 09:24:00+00:00,8,152 days 05:05:00,3653.0833333333335
1184,False,Steele Fire,135.0,38.51943,-122.18353,"off Arroyo Grande Drive and Steele Canyon Road, Capell",Napa,2018-07-28 16:30:00+00:00,2019-01-04 09:30:00+00:00,7,159 days 17:00:00,3833.0
1185,False,Pico Fire,128.0,34.380390000000006,-118.60441000000002,"off West Pico Canyon Rd and Potrero Canyon Rd, Stevenson Ranch area",Los Angeles,2018-07-23 12:55:00+00:00,2019-01-04 09:37:00+00:00,7,164 days 20:42:00,3956.7
1186,False,Open Fire,127.0,39.46543,-122.65581999999999,"Open Ridge, NW of Dry Creek Hill, 11 miles SW of Elk Creek",Glenn,2018-06-01 15:20:00+00:00,2019-01-04 10:19:00+00:00,6,216 days 18:59:00,5202.983333333334
1187,False,Shastina Fire,127.0,41.65935,-122.48556,"west of Rancho Hills, community of Lake Shastina, north of Weed",Siskiyou,2018-05-09 18:11:00+00:00,2019-01-04 10:25:00+00:00,5,239 days 16:14:00,5752.233333333334
1188,False,Sterling,125.0,34.15475,-117.24436599999999,"Sterling Ave and Foothill Dr, City of San Bernardino",San Bernardino,2018-08-31 17:58:00+00:00,2019-01-04 09:12:00+00:00,8,125 days 15:14:00,3015.233333333333
1189,False,Market Fire,120.0,36.47766,-119.10433,"Road 208 and Avenue 380, 5 miles north of Woodlake",Tulare,2018-10-24 12:18:00+00:00,2019-01-04 08:51:00+00:00,10,71 days 20:33:00,1724.55
1191,False,Idria Fire,116.0,36.59036,-120.82355,"Panoche Rd and New Idria Rd, west of San Joaquin",San Benito,2018-07-12 12:57:00+00:00,2019-01-04 09:49:00+00:00,7,175 days 20:52:00,4220.866666666667
1192,False,Bridle Fire,116.0,37.06367,-121.53586000000001,"off Bridal Path Drive and Butch Drive, east of Gilroy",Santa Clara,2018-07-06 10:40:00+00:00,2019-01-04 09:54:00+00:00,7,181 days 23:14:00,4367.233333333334
1196,False,Windmill Fire,110.0,34.62412,-120.22298,"Highway 246, west of Buellton",Santa Barbara,2018-07-20 14:23:00+00:00,2019-01-04 09:38:00+00:00,7,167 days 19:15:00,4027.25
1197,False,Cobble Fire,108.0,36.75581,-119.42172,"Cobblestone Lane and Thernal Road, Tivy Valley",Fresno,2018-05-26 14:52:00+00:00,2019-01-04 10:22:00+00:00,5,222 days 19:30:00,5347.5
1198,False,Western Fire,106.0,38.8802,-123.0496,"Off Highway 101, south of Hopland",Mendocino,2018-08-01 15:53:00+00:00,2019-01-04 09:26:00+00:00,8,155 days 17:33:00,3737.55
1199,False,Cache Fire,103.0,39.02017,-122.57496,"Hwy 20 and New Long Valley Rd, Clear Lake Oaks          ",Lake,2018-08-26 18:04:00+00:00,2019-01-04 09:14:00+00:00,8,130 days 15:10:00,3135.1666666666665
1200,False,Jelly Fire,103.0,40.31759,-122.21032,"Off Jellysferry Rd, north of Red Bluff",Tehama,2018-05-18 16:37:00+00:00,2019-01-04 10:24:00+00:00,5,230 days 17:47:00,5537.783333333334
1202,False,Balch Fire,100.0,36.21634,-118.82988999999999,"off Balch Park Road and Yokohl Drive, northeast of Porterville",Tulare,2018-07-27 12:14:00+00:00,2019-01-04 09:33:00+00:00,7,160 days 21:19:00,3861.3166666666666
1203,False,Box Fire,100.0,34.22526,-117.40966999999999,"off Interstate 15 and Kenwood Ave, north of San Bernardino",San Bernardino,2018-07-06 09:36:00+00:00,2019-01-04 09:55:00+00:00,7,182 days 00:19:00,4368.316666666667
1205,False,Sam Fire,96.0,35.9352,-121.11936000000001,"Sam Jones and Jolon Rd, Fort Hunter Liggett ",Monterey,2018-06-09 15:31:00+00:00,2019-01-04 10:08:00+00:00,6,208 days 18:37:00,5010.616666666667
1206,False,Sheep Fire,95.0,35.1234,-118.72905,"Comanche Point Rd, 3 miles south of Arvin",Kern,2018-06-29 17:53:00+00:00,2019-01-04 09:57:00+00:00,6,188 days 16:04:00,4528.066666666667
1207,False,Peach Fire ,90.0,39.038859,-123.38493000000001,"off Peachland Road and Highway 128, north of the Community of Boonville",Mendocino,2018-07-05 15:12:00+00:00,2019-01-04 09:55:00+00:00,7,182 days 18:43:00,4386.716666666666
1208,False,3-16 Fire,89.0,40.946659999999994,-121.27049,near Little Valley,Lassen,2018-07-15 18:54:00+00:00,2019-01-04 09:42:00+00:00,7,172 days 14:48:00,4142.8
1209,False,Horn Fire,88.0,40.83116,-120.19336000000001,"Horn Road and Mail Route Road, 9 miles southeast of Termo  ",Lassen,2018-11-08 11:25:00+00:00,2019-01-04 08:47:00+00:00,11,56 days 21:22:00,1365.3666666666666
1210,False,Redinger Fire,88.0,37.179167,-119.43166699999999,"Mammoth Road, 29 miles north of Clovis",Madera,2018-08-27 23:19:00+00:00,2019-01-04 09:13:00+00:00,8,129 days 09:54:00,3105.9
1211,False,Plaza Fire,88.0,37.056944,-121.01638,off Highway 33 and south of Highway 152,Merced,2018-05-20 13:07:00+00:00,2019-01-04 10:24:00+00:00,5,228 days 21:17:00,5493.283333333334
1213,False,Spring 2 Fire,80.0,39.06715,-122.59788999999999,"Pawnee Dr. and New Long Valley Dr., northeast of Clearlake ",Lake,2018-07-09 16:46:00+00:00,2019-01-04 09:51:00+00:00,7,178 days 17:05:00,4289.083333333333
1215,False,Cruces Fire,77.0,34.54305556,-120.31805559999998,"off Highway 1 and Highway 101, North of Gaviota",Santa Barbara,2018-07-18 11:55:00+00:00,2019-01-04 09:40:00+00:00,7,169 days 21:45:00,4077.75
1217,False,Anchor Fire,76.0,36.696878999999996,-119.30449899999999,"Anchor Ave and Hills Valley Rd, north of Orange Cove",Fresno,2018-06-27 12:39:00+00:00,2019-01-04 09:59:00+00:00,6,190 days 21:20:00,4581.333333333333
1218,False,Stony Fire,75.0,39.2976,-122.51201200000001,"off Stonyford Road and Lake Park, west of Maxwell   ",Colusa,2018-07-04 13:14:00+00:00,2019-01-04 09:56:00+00:00,7,183 days 20:42:00,4412.7
1220,False,Main Fire,73.0,33.67815,-117.32281,"Main Street and Interstate 15, City of Lake Elsinore",Riverside,2018-04-28 14:26:00+00:00,2019-01-04 10:26:00+00:00,4,250 days 20:00:00,6020.0
1224,False,Tornado Fire,70.0,33.504964,-117.148204,"Via Santa Rosa near Via Tornado, southwest of Temecula",Riverside,2018-05-04 14:48:00+00:00,2019-01-04 10:26:00+00:00,5,244 days 19:38:00,5875.633333333333
1225,False,Romero Fire,68.0,37.08529,-121.09353999999999,"Hwy 152 & Lower Cottonwood, west of Los Banos",Merced,2018-06-24 16:11:00+00:00,2019-01-04 10:00:00+00:00,6,193 days 17:49:00,4649.816666666667
1226,False,Bumper Fire,67.0,38.645,-120.87416699999999,"Bumper Rd & China Hill Rd, east of Frenchtown",El Dorado,2018-08-01 13:57:00+00:00,2019-01-04 09:28:00+00:00,8,155 days 19:31:00,3739.516666666667
1227,False,Heart Fire,67.0,39.279833,-123.258319,"Hwy 101 at mile marker 38, west of Redwood Valley (Mendocino County) ",Mendocino,2018-07-21 16:22:00+00:00,2019-01-04 09:37:00+00:00,7,166 days 17:15:00,4001.25
1228,False,Omega Fire,66.0,38.82128,-121.03918,"off Omega Lane and Alpha Circle, west of Pilot Hill",El Dorado,2018-08-01 14:40:00+00:00,2019-01-04 09:27:00+00:00,8,155 days 18:47:00,3738.7833333333333
1232,False,Benton Fire,63.0,33.56349,-116.732032,off Benton Road and Crams Corner Drive in Anza,Riverside,2018-07-04 14:20:00+00:00,2019-01-04 09:56:00+00:00,7,183 days 19:36:00,4411.6
1234,False,Stuhr Fire,63.0,37.32744,-121.10903,"Interstate 5 and Stuhr Rd, South of Patterson",Stanislaus,2018-05-29 12:58:00+00:00,2019-01-04 10:21:00+00:00,5,219 days 21:23:00,5277.383333333333
1235,False,Lebec Fire,62.0,34.86022,-118.87881000000002,"off Lebec Road and Lebec Oaks Road, North of Lebec",Kern,2018-07-08 13:38:00+00:00,2019-01-04 09:54:00+00:00,7,179 days 20:16:00,4316.266666666666
1238,False,Adams Fire,60.0,40.346652,-122.308479,"off Adams Road at Barr Lane, southwest of Cottonwood ",Tehama,2018-11-05 10:17:00+00:00,2019-01-04 08:50:00+00:00,11,59 days 22:33:00,1438.55
1240,False,Raymond Fire,60.0,37.14663,-119.91223000000001,"off Road 407 and Road 600, Community of Raymond",Madera,2018-06-15 11:46:00+00:00,2019-01-04 10:06:00+00:00,6,202 days 22:20:00,4870.333333333333
1241,False,Creston FIre,60.0,35.58354,-120.62413500000001,"off Creston Road, east of Paso Robles",San Luis Obispo,2018-06-14 17:23:00+00:00,2019-01-04 10:06:00+00:00,6,203 days 16:43:00,4888.716666666666
1243,False,Happy Fire,60.0,34.74245,-120.18236,"Alisos Canyon Rd, Santa Ynez, north of Santa Barbara ",Santa Barbara,2018-05-17 12:53:00+00:00,2019-01-04 10:25:00+00:00,5,231 days 21:32:00,5565.533333333334
1244,False,Agua Fire,59.0,33.35505,-117.03133999999999,"Hwy 76 and Agua Tibia Ranch Rd, 7.5 miles east of I-15",San Diego,2018-05-22 14:13:00+00:00,2019-01-04 10:23:00+00:00,5,226 days 20:10:00,5444.166666666667
1245,False,Camino Fire,58.0,35.17693,-120.48861000000001,Off Lopez Drive east of Arroyo Grande,San Luis Obispo,2018-10-19 14:10:00+00:00,2019-01-04 08:52:00+00:00,10,76 days 18:42:00,1842.7
1246,False,3-10 Fire,56.0,40.95234,-121.21597,"Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills",Lassen,2018-07-15 11:55:00+00:00,2019-01-04 09:44:00+00:00,7,172 days 21:49:00,4149.816666666667
1247,False,Bruce Fire,56.0,37.79718,-121.85311000000002,"off Bruce Lane and Joseph Lane, east of San Ramon",Contra Costa,2018-07-08 16:45:00+00:00,2019-01-04 09:53:00+00:00,7,179 days 17:08:00,4313.133333333333
1248,False,Experimental Fire,56.0,37.0979,-119.75307,"Off Hwy 41 & Rd 406, south of ONeals",Madera,2018-05-23 14:30:00+00:00,2019-01-04 10:23:00+00:00,5,225 days 19:53:00,5419.883333333333
1249,False,Keenbrook Fire,53.0,34.24138,-117.42431,"Cajon Blvd and Kenwood Ave, Devore",San Bernardino,2018-09-26 10:56:00+00:00,2019-01-04 09:00:00+00:00,9,99 days 22:04:00,2398.0666666666666
1250,False,Copper Fire,53.0,40.336420000000004,-120.93005,"McKenzie Meadows and Hwy 36, 15 miles west of Susanville",Lassen,2018-09-22 14:41:00+00:00,2019-01-04 09:03:00+00:00,9,103 days 18:22:00,2490.366666666667
1251,False,Boyer Fire,53.0,37.47677,-119.84298999999999,"off Boyer Road and Fox Hollow Lane, Community of Bootjack",Mariposa,2018-06-15 13:37:00+00:00,2019-01-04 10:05:00+00:00,6,202 days 20:28:00,4868.466666666666
1252,False,Kelley Fire,52.0,41.50105,-120.61108,"off Hwy 299 E & County Rd 74, west of Devils Garden Conservation Camp",Modoc,2018-07-14 20:46:00+00:00,2019-01-04 09:46:00+00:00,7,173 days 13:00:00,4165.0
1254,False,Crestline Fire,51.0,40.824,-121.90215,"Crest Line Dr and Hunt Rd, Montgomery Creek, west of Burney",Shasta,2018-07-24 15:24:00+00:00,2019-01-04 09:36:00+00:00,7,163 days 18:12:00,3930.2
1255,False,Hale Fire,51.0,37.163594,-121.702547,at Hale Ave and Monterey St. in Morgan Hill ,Santa Clara,2018-07-10 16:45:00+00:00,2019-01-04 09:51:00+00:00,7,177 days 17:06:00,4265.1
1256,False,Carder Fire,50.0,38.91152,-122.86854,"Adobe Creek Rd & Peterson Ln, Kelseyville",Lake,2018-07-21 14:40:00+00:00,2019-01-04 09:38:00+00:00,7,166 days 18:58:00,4002.9666666666667
1257,False,Tuscan Fire,50.0,40.27754,-122.11375,"Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake",Tehama,2018-07-15 17:15:00+00:00,2019-01-04 09:43:00+00:00,7,172 days 16:28:00,4144.466666666666
1258,False,Haycamp Fire,50.0,35.96689,-121.28185,"Nacimento Fergusson Road and Hayfork Road, west of the community of Lockwood",Monterey,2018-02-07 15:53:00+00:00,2019-01-03 09:43:00+00:00,2,329 days 17:50:00,7913.833333333333
1260,False,Buckingham Fire,45.0,37.86339,-122.12351000000001,"Buckingham Dr and Moraga Rd, southwest of Walnut Creek ",Contra Costa,2018-07-02 14:25:00+00:00,2019-01-04 09:57:00+00:00,7,185 days 19:32:00,4459.533333333334
1262,False,Simmons Fire,43.0,39.57202,-121.43131000000001,"Off Highway 162 & Simmons Rd, Lake Oroville",Butte,2018-07-19 12:00:00+00:00,2019-01-04 09:40:00+00:00,7,168 days 21:40:00,4053.6666666666665
1263,False,Martinez Fire,40.0,33.56921,-116.154398,"Off Martinez Road & Avenue 66, Thermal",Riverside,2018-07-23 14:55:00+00:00,2019-01-04 09:36:00+00:00,7,164 days 18:41:00,3954.6833333333334
1265,False,Iron Fire,40.0,37.779209,-121.908976," off Montbretia Way and Ironwood, East of San Ramon",Contra Costa,2018-06-19 15:19:00+00:00,2019-01-04 10:04:00+00:00,6,198 days 18:45:00,4770.75
1268,False,Masonic Fire,38.0,40.60866,-122.38366,"Lake Blvd & Masonic Ave, Redding",Shasta,2018-10-14 11:33:00+00:00,2019-01-04 08:53:00+00:00,10,81 days 21:20:00,1965.3333333333333
1269,False,Adobe Fire,38.0,32.78031,-117.06782,"I-8 and College Ave, San Diego City",San Diego,2018-06-03 16:16:00+00:00,2019-01-04 10:16:00+00:00,6,214 days 18:00:00,5154.0
1270,False,Mustang Fire,37.0,35.64917,-120.71907,"Paso Robles Rd & Adelaida Rd, west of Paso Robles",San Luis Obispo,2018-07-21 15:01:00+00:00,2019-01-04 09:38:00+00:00,7,166 days 18:37:00,4002.616666666667
1271,False,Martin Fire,37.0,41.58233,-122.33769,"Martin Dr. and Stanton Drive, NE of Lake Shastina",Siskiyou,2018-06-03 16:14:00+00:00,2019-01-04 10:17:00+00:00,6,214 days 18:03:00,5154.05
1273,False,Winchester Fire,36.0,33.640051,-117.08535400000001,"Hidden Falls Road, Winchester",Riverside,2018-08-27 10:49:00+00:00,2019-01-04 09:13:00+00:00,8,129 days 22:24:00,3118.4
1274,False,Brushy Fire,35.0,39.62194,-123.28773999999999,"near Dos Rios, off Highway 162, East of Highway 101 and West of Covelo",Mendocino,2018-11-08 11:58:00+00:00,2019-01-04 08:49:00+00:00,11,56 days 20:51:00,1364.85
1275,False,Terra Fire,35.0,33.759722,-117.460278,"off Terramor Road and Temescal Canyon Road, community of Temescal Valley",Riverside,2018-08-06 14:19:00+00:00,2019-01-04 09:23:00+00:00,8,150 days 19:04:00,3619.0666666666666
1278,False,Marcel Fire,34.0,35.17156,-118.51651000000001,"off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi",Kern,2018-08-17 18:47:00+00:00,2019-01-04 09:16:00+00:00,8,139 days 14:29:00,3350.483333333333
1280,False,Horse Creek Fire,34.0,36.42638,-118.70443,"Mineral King Rd, Ash Mountain area",Tulare,2018-07-19 16:25:00+00:00,2019-01-04 09:39:00+00:00,7,168 days 17:14:00,4049.233333333333
1281,False,Nimshew Fire,33.0,39.84151,-121.62168,"Nimshew Rd & Centerville Rd, Magalia",Butte,2018-09-24 00:41:00+00:00,2019-01-04 09:01:00+00:00,9,102 days 08:20:00,2456.3333333333335
1284,False,Wilcox Fire,33.0,0.0,0.0,"Road 136 and Avenue 440, Community of Orosi",Tulare,2018-02-18 13:45:00+00:00,2019-01-03 09:44:00+00:00,2,318 days 19:59:00,7651.983333333334
1287,False,3-18 Fire,32.0,41.08583,-121.05722,"Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber",Lassen,2018-07-15 16:45:00+00:00,2019-01-04 09:42:00+00:00,7,172 days 16:57:00,4144.95
1291,False,Alhambra Fire,30.0,37.996179999999995,-122.14097,"off Highway 4 and Alhambra Ave, Martinez",Contra Costa,2018-08-17 19:19:00+00:00,2019-01-04 09:17:00+00:00,8,139 days 13:58:00,3349.9666666666667
1293,False,Sobrante Fire,30.0,33.85852,-117.43521000000001,"El Sobrante Road at McAllister Street, Lake Matthews",Riverside,2018-07-28 15:38:00+00:00,2019-01-04 09:30:00+00:00,7,159 days 17:52:00,3833.866666666667
1296,False,Aqueduct Fire,30.0,35.92436,-119.94083,"25th Ave & Ultica Ave, south of Kettleman City",Fresno,2018-04-12 14:30:00+00:00,2019-01-03 09:46:00+00:00,4,265 days 19:16:00,6379.266666666666
1298,False,Ager Fire,27.0,41.791859,-122.513883,"off Ager Road, northeast of Montague",Siskiyou,2018-05-19 13:04:00+00:00,2019-01-04 10:24:00+00:00,5,229 days 21:20:00,5517.333333333333
1300,False,Soboba Fire,25.0,33.80406,-116.93188,"off Soboba Rd. San Jacinto, northeast of San Jacinto City, Soboba ",Riverside,2018-09-14 19:32:00+00:00,2019-01-04 09:04:00+00:00,9,111 days 13:32:00,2677.5333333333333
1302,False,Vineyard Fire,25.0,35.71859,-120.64028,"Estrella Rd and Airport Rd, North of Paso Robles",San Luis Obispo,2018-05-29 13:11:00+00:00,2019-01-04 10:20:00+00:00,5,219 days 21:09:00,5277.15
1303,False,Kelsey Fire,24.0,38.918420000000005,-122.85276,"Kelsey Creek Rd & Conklin Ln, Kelseyville",Lake,2018-09-03 13:58:00+00:00,2019-01-04 09:11:00+00:00,9,122 days 19:13:00,2947.2166666666667
1304,False,Land Fire,23.0,33.946896,-117.066643,"Hwy 60 and Jack Rabbit Trail, Beaumont",Riverside,2018-08-22 13:45:00+00:00,2019-01-04 09:15:00+00:00,8,134 days 19:30:00,3235.5
1305,False,Glen Fire,23.0,37.99113,-121.86473000000001,Glen Canyon Circle and  Chaparral Drive  SE of Pittsburg,Contra Costa,2018-06-02 12:42:00+00:00,2019-01-04 10:19:00+00:00,6,215 days 21:37:00,5181.616666666667
1306,False,Plymire Fire,23.0,40.201826000000004,-122.29388,"Plymire Rd and Deer Valley Rd, West of Red Bluff ",Tehama,2018-06-01 16:07:00+00:00,2019-01-04 10:19:00+00:00,6,216 days 18:12:00,5202.2
1307,False,Wagner Fire,22.0,37.69965,-120.0545,"Texas Hill Rd and Bondurant Mine Rd, east of Coulterville",Mariposa,2018-08-04 13:57:00+00:00,2019-01-04 09:24:00+00:00,8,152 days 19:27:00,3667.45
